"Name","Review Content","Date","Rating","Mercure Hotel"
"No me gustó","La última noche en Namibia nos alojamos en este hotel, menos mal que sólo fue una noche porque no me gustó nada. No hay que confundirlo con el Hotel Court Safari que está en el mismo complejo y es más lujoso (al menos la zona de recepción). Cuando llegamos a la recepción del Court Safari creíamos que nuestro habitación estaría en este edificio, pero está en el edificio de al lado mucho más viejo y desencantado. La habitación que nos asignaron al principio tenía lo que parecía la puerta forzada y el marco un poco descacarillado, así que no nos dio ninguna confianza y bajamos a pedir un cambio, que por suerte nos dieron sin problemas. La habitación que nos asignaron de segundas era amplia, con dos camas, televisión y baño. Cuando subimos en el pasillo había un montón de camas plegadas por allí en medio, parecía que lo estaban desmantelando, y no se veía a nadie por allí que estuviera moviéndolas.A mí personalmente no me gustó el hotel porque me hacía sentir incómoda, me daba la sensación de que estábamos solos en un hotel con pasillos interminables tipo El Resplandor y después de ver la puerta de la primera habitación forzada, menos aún.Luego resultó que en la planta baja había alguna especie de excursión de estudiantes y eso me hice sentir más tranquila. El desayuno era bastante completo, se hacía en el restaurante que está en Hotel Court Safari, que por cierto, la información sobre horarios de comida que había en la habitación estaba equivocada porque cuando bajamos a cenar confiando en ese horario, resultó que el restaurante ya estaba cerrado.Un detalle que no me gustó tampoco es que el día que llegamos siendo ya mediodía, fuimos a comer algo al restaurante y no sé si es porque había un congreso, pero parecía que no querían vernos por allí y nos dieron una mesa en la terraza. Hubiéramos estado bien con vistas a la piscina y los jardines (zonas donde los huéspedes del Hotel Safari no pueden acceder) si no fuera porque había un viento terrible y no fueron capaces de decirnos si queríamos entrar pese a ello.En definitiva, no me gustó nada este hotel, me pareció descuidado y desangelado.","Date of stay: October 2021This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Not a good experience!","We arrived at about 10am, were told check in time is at 2 pm. So stayed in lobby. Not even a cup of water was offered to us!2.15 rooms not ready yet, why, cleaners haven’t finished. 2.30 still not ready, where are our room? Not clear as reception doesn’t have the list!Finally at 2.45 when a few of us start complaining, a manager comes and upgrades us to Safari Court hotel! But day after they ask me new price of court that I had to remember which manager upgraded for us, looking for her name had to discuss with a few managers to fix the issue! Anyway I lost lots of time meeting a few managers!!!!!!Stress!!!!Safari court was a nice hotel I will review in their page.","Date of stay: September 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Für eine Nacht ok!","Der Service ist ok, die Zimmer! Sind nicht wirklich schön, aber für eine Nacht geht's. Das Personal könnte motivierter sein. Unsere Dusche war leider eiskalt. Frühstück war ok, aber nichts besonderes!","Date of stay: March 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Buena opción","Estuvimos alojados una noche. La habitación es espaciosa y còmoda y el baño limpio con una ducha que funcionaba un poco floja pero a nosotros a nos va bien. El personal es amable y los salones para eventos son amplios. Comparte complejo con el hotel Safari Court de más categoria. La piscina estaba cerrada por lo que nos enviaron a la del Hotel Safarii Court. el desayuno abundante y bueno. Solo podría como pero que està alejado del centro de Windoek y que el wifi era flojo.","Date of stay: August 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Prima start- en/of eindpunt van reis door Namibia","Ideaal om even uit te rusten na een lange vliegreis of om nog even na te genieten van een mooie reis door Namibië. Hotel ligt wel wat verder van het centrum, maar is makkelijk te bereiken. ´s Morgens rijkelijk ontbijt.","Date of stay: May 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Overpriced for average room","I booked a standard room and received a room absolutely below standard. The bedside lamps did not work, the refrigerator door did not close and the TV remote did not have any batteries. I didn't inspect any further, instead headed to the reception to ask for another room. They were kind enough to upgrade me to a business room. The room itself was OK I guess. Dark but clean and more spacious. Unfortunately I couldn't watch tv at night as it made a horrible screeching noise. On my first night my neighbours were watching TV so loudly o could listen in on every word. In the morning I was rudely awoken by staff chatting outside my window at 7am. Breakfast was nothing special. On the second evening one of the light bulbs exploded. I called reception and explained what happened and asked for assistance in cleaning the glass pieces. Some 20minutes later housekeeping appeared and then left again because they had nothing to clean up the glass. For the rest of my stay I couldn't walk barefoot because there were glass pieces all over the floor. The internet is also terrible, it asked me to log in every other minute. For the price I paid it was unacceptable. There are much better alternative establishments!","Date of stay: April 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Estadia de una noche","Llegamos algo tarde en la noche viniendo desde el aeropuerto,por lo que el restaurante estaba cerrado. Hicimos el check-inn rápidamente. La habitación asignada agradable, de generosa dimensión. Limpia y cómoda. Baño con abundante agua caliente y limpio.El hotel forma parte de un gran complejo. Gran pileta de natación. Desayuno tipo buffet,  bueno. Buena la atención del personal","Date of stay: August 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"un bon hôtel pour une nuit","Chambre spacieuse et propre. Salle de bain simple mais propre.Bonne literie.Repas du soir sous forme de buffet avec un large choix de plats..Cet hôtel est toutefois réservé par de nombreux tours-opérators et l'ambiance dans la salle à manger n'a rien de feutré.","Date of stay: June 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Passagem","Nosso vôo atrasou, e precisamos pegar um hotel em Windhoek, escolhemos o Safari Hotel, deu tudo bem certo, funcionarios bem atenciosos, café da manha muito bom, porém os quartos são razoavel, para nos como era somente uma noite foi bom.","Date of stay: March 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"VERY GOOD HOTEL","Safari Hotel is a nice 3 Star hotel in a 5 Star Hotel environment. The hotel is equipped with nice facilities but the rooms must be improved upon. It should be upgraded with modern electronics such flat screen TV or Plasma TV, Refrigerator and good furniture.Nice restaurant and bar, the staffs are wonderful.I will always want to return back to the this place.","Date of stay: January 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
